,Recorder,Date,Time,Path
11089,G34,2018/06/22,12:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_121600.wav
11090,G34,2018/06/22,12:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_123200.wav
11091,G34,2018/06/22,12:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_124800.wav
11092,G34,2018/06/22,13:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_130400.wav
11093,G34,2018/06/22,13:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_132000.wav
11094,G34,2018/06/22,13:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_133600.wav
11095,G34,2018/06/22,13:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_135200.wav
11096,G34,2018/06/22,14:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_140800.wav
11097,G34,2018/06/22,14:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_142400.wav
11098,G34,2018/06/22,14:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_144000.wav
11099,G34,2018/06/22,14:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_145600.wav
11100,G34,2018/06/22,15:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_151200.wav
11101,G34,2018/06/22,15:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_152800.wav
11102,G34,2018/06/22,15:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_154400.wav
11103,G34,2018/06/22,16:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_160000.wav
11104,G34,2018/06/22,16:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_161600.wav
11105,G34,2018/06/22,16:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_163200.wav
11106,G34,2018/06/22,16:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_164800.wav
11107,G34,2018/06/22,20:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_200000.wav
11108,G34,2018/06/22,20:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_201600.wav
11109,G34,2018/06/22,20:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_203200.wav
11110,G34,2018/06/22,20:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_204800.wav
11111,G34,2018/06/22,21:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_210400.wav
11112,G34,2018/06/22,21:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_212000.wav
11113,G34,2018/06/22,21:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_213600.wav
11114,G34,2018/06/22,21:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_215200.wav
11115,G34,2018/06/22,22:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_220800.wav
11116,G34,2018/06/22,22:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_222400.wav
11117,G34,2018/06/22,22:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_224000.wav
11118,G34,2018/06/22,22:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_225600.wav
11119,G34,2018/06/22,23:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_231200.wav
11120,G34,2018/06/22,23:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_232800.wav
11121,G34,2018/06/22,23:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180622_234400.wav
11122,G34,2018/06/23,0:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_000000.wav
11123,G34,2018/06/23,0:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_001600.wav
11124,G34,2018/06/23,0:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_003200.wav
11125,G34,2018/06/23,0:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_004800.wav
11126,G34,2018/06/23,1:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_010400.wav
11127,G34,2018/06/23,1:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_012000.wav
11128,G34,2018/06/23,1:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_013600.wav
11129,G34,2018/06/23,1:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_015200.wav
11130,G34,2018/06/23,2:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_020800.wav
11131,G34,2018/06/23,2:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_022400.wav
11132,G34,2018/06/23,2:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_024000.wav
11133,G34,2018/06/23,2:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_025600.wav
11134,G34,2018/06/23,3:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_031200.wav
11135,G34,2018/06/23,3:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_032800.wav
11136,G34,2018/06/23,3:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_034400.wav
11137,G34,2018/06/23,4:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_040000.wav
11138,G34,2018/06/23,4:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_041600.wav
11139,G34,2018/06/23,4:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_043200.wav
11140,G34,2018/06/23,4:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_044800.wav
11141,G34,2018/06/23,8:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_080000.wav
11142,G34,2018/06/23,8:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_081600.wav
11143,G34,2018/06/23,8:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_083200.wav
11144,G34,2018/06/23,8:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_084800.wav
11145,G34,2018/06/23,9:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_090400.wav
11146,G34,2018/06/23,9:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_092000.wav
11147,G34,2018/06/23,9:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_093600.wav
11148,G34,2018/06/23,9:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_095200.wav
11149,G34,2018/06/23,10:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_100800.wav
11150,G34,2018/06/23,10:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_102400.wav
11151,G34,2018/06/23,10:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_104000.wav
11152,G34,2018/06/23,10:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_105600.wav
11153,G34,2018/06/23,11:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_111200.wav
11154,G34,2018/06/23,11:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_112800.wav
11155,G34,2018/06/23,11:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_114400.wav
11156,G34,2018/06/23,12:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_120000.wav
11157,G34,2018/06/23,12:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_121600.wav
11158,G34,2018/06/23,12:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_123200.wav
11159,G34,2018/06/23,12:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_124800.wav
11160,G34,2018/06/23,13:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_130400.wav
11161,G34,2018/06/23,13:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_132000.wav
11162,G34,2018/06/23,13:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_133600.wav
11163,G34,2018/06/23,13:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_135200.wav
11164,G34,2018/06/23,14:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_140800.wav
11165,G34,2018/06/23,14:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_142400.wav
11166,G34,2018/06/23,14:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_144000.wav
11167,G34,2018/06/23,14:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_145600.wav
11168,G34,2018/06/23,15:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_151200.wav
11169,G34,2018/06/23,15:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_152800.wav
11170,G34,2018/06/23,15:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_154400.wav
11171,G34,2018/06/23,16:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_160000.wav
11172,G34,2018/06/23,16:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_161600.wav
11173,G34,2018/06/23,16:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_163200.wav
11174,G34,2018/06/23,16:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_164800.wav
11175,G34,2018/06/23,20:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_200000.wav
11176,G34,2018/06/23,20:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_201600.wav
11177,G34,2018/06/23,20:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_203200.wav
11178,G34,2018/06/23,20:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_204800.wav
11179,G34,2018/06/23,21:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_210400.wav
11180,G34,2018/06/23,21:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_212000.wav
11181,G34,2018/06/23,21:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_213600.wav
11182,G34,2018/06/23,21:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_215200.wav
11183,G34,2018/06/23,22:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_220800.wav
11184,G34,2018/06/23,22:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_222400.wav
11185,G34,2018/06/23,22:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_224000.wav
11186,G34,2018/06/23,22:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_225600.wav
11187,G34,2018/06/23,23:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_231200.wav
11188,G34,2018/06/23,23:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_232800.wav
11189,G34,2018/06/23,23:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180623_234400.wav
11190,G34,2018/06/24,0:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_000000.wav
11191,G34,2018/06/24,0:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_001600.wav
11192,G34,2018/06/24,0:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_003200.wav
11193,G34,2018/06/24,0:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_004800.wav
11194,G34,2018/06/24,1:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_010400.wav
11195,G34,2018/06/24,1:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_012000.wav
11196,G34,2018/06/24,1:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_013600.wav
11197,G34,2018/06/24,1:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_015200.wav
11198,G34,2018/06/24,2:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_020800.wav
11199,G34,2018/06/24,2:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_022400.wav
11200,G34,2018/06/24,2:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_024000.wav
11201,G34,2018/06/24,2:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_025600.wav
11202,G34,2018/06/24,3:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_031200.wav
11203,G34,2018/06/24,3:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_032800.wav
11204,G34,2018/06/24,3:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_034400.wav
11205,G34,2018/06/24,4:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_040000.wav
11206,G34,2018/06/24,4:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_041600.wav
11207,G34,2018/06/24,4:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_043200.wav
11208,G34,2018/06/24,4:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_044800.wav
11209,G34,2018/06/24,8:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_080000.wav
11210,G34,2018/06/24,8:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_081600.wav
11211,G34,2018/06/24,8:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_083200.wav
11212,G34,2018/06/24,8:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_084800.wav
11213,G34,2018/06/24,9:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_090400.wav
11214,G34,2018/06/24,9:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_092000.wav
11215,G34,2018/06/24,9:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_093600.wav
11216,G34,2018/06/24,9:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_095200.wav
11217,G34,2018/06/24,10:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_100800.wav
11218,G34,2018/06/24,10:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_102400.wav
11219,G34,2018/06/24,10:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_104000.wav
11220,G34,2018/06/24,10:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_105600.wav
11221,G34,2018/06/24,11:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_111200.wav
11222,G34,2018/06/24,11:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_112800.wav
11223,G34,2018/06/24,11:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_114400.wav
11224,G34,2018/06/24,12:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_120000.wav
11225,G34,2018/06/24,12:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_121600.wav
11226,G34,2018/06/24,12:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_123200.wav
11227,G34,2018/06/24,12:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_124800.wav
11228,G34,2018/06/24,13:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_130400.wav
11229,G34,2018/06/24,13:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_132000.wav
11230,G34,2018/06/24,13:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_133600.wav
11231,G34,2018/06/24,13:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_135200.wav
11232,G34,2018/06/24,14:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_140800.wav
11233,G34,2018/06/24,14:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_142400.wav
11234,G34,2018/06/24,14:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_144000.wav
11235,G34,2018/06/24,14:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_145600.wav
11236,G34,2018/06/24,15:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_151200.wav
11237,G34,2018/06/24,15:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_152800.wav
11238,G34,2018/06/24,15:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_154400.wav
11239,G34,2018/06/24,16:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_160000.wav
11240,G34,2018/06/24,16:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_161600.wav
11241,G34,2018/06/24,16:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_163200.wav
11242,G34,2018/06/24,16:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_164800.wav
11243,G34,2018/06/24,20:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_200000.wav
11244,G34,2018/06/24,20:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_201600.wav
11245,G34,2018/06/24,20:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_203200.wav
11246,G34,2018/06/24,20:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_204800.wav
11247,G34,2018/06/24,21:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_210400.wav
11248,G34,2018/06/24,21:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_212000.wav
11249,G34,2018/06/24,21:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_213600.wav
11250,G34,2018/06/24,21:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_215200.wav
11251,G34,2018/06/24,22:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_220800.wav
11252,G34,2018/06/24,22:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_222400.wav
11253,G34,2018/06/24,22:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_224000.wav
11254,G34,2018/06/24,22:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_225600.wav
11255,G34,2018/06/24,23:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_231200.wav
11256,G34,2018/06/24,23:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_232800.wav
11257,G34,2018/06/24,23:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180624_234400.wav
11258,G34,2018/06/25,0:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_000000.wav
11259,G34,2018/06/25,0:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_001600.wav
11260,G34,2018/06/25,0:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_003200.wav
11261,G34,2018/06/25,0:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_004800.wav
11262,G34,2018/06/25,1:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_010400.wav
11263,G34,2018/06/25,1:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_012000.wav
11264,G34,2018/06/25,1:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_013600.wav
11265,G34,2018/06/25,1:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_015200.wav
11266,G34,2018/06/25,2:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_020800.wav
11267,G34,2018/06/25,2:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_022400.wav
11268,G34,2018/06/25,2:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_024000.wav
11269,G34,2018/06/25,2:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_025600.wav
11270,G34,2018/06/25,3:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_031200.wav
11271,G34,2018/06/25,3:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_032800.wav
11272,G34,2018/06/25,3:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_034400.wav
11273,G34,2018/06/25,4:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_040000.wav
11274,G34,2018/06/25,4:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_041600.wav
11275,G34,2018/06/25,4:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_043200.wav
11276,G34,2018/06/25,4:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_044800.wav
11277,G34,2018/06/25,8:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_080000.wav
11278,G34,2018/06/25,8:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_081600.wav
11279,G34,2018/06/25,8:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_083200.wav
11280,G34,2018/06/25,8:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_084800.wav
11281,G34,2018/06/25,9:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_090400.wav
11282,G34,2018/06/25,9:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_092000.wav
11283,G34,2018/06/25,9:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_093600.wav
11284,G34,2018/06/25,9:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_095200.wav
11285,G34,2018/06/25,10:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_100800.wav
11286,G34,2018/06/25,10:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_102400.wav
11287,G34,2018/06/25,10:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_104000.wav
11288,G34,2018/06/25,10:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_105600.wav
11289,G34,2018/06/25,11:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_111200.wav
11290,G34,2018/06/25,11:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_112800.wav
11291,G34,2018/06/25,11:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_114400.wav
11292,G34,2018/06/25,12:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_120000.wav
11293,G34,2018/06/25,12:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_121600.wav
11294,G34,2018/06/25,12:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_123200.wav
11295,G34,2018/06/25,12:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_124800.wav
11296,G34,2018/06/25,13:04:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_130400.wav
11297,G34,2018/06/25,13:20:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_132000.wav
11298,G34,2018/06/25,13:36:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_133600.wav
11299,G34,2018/06/25,13:52:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_135200.wav
11300,G34,2018/06/25,14:08:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_140800.wav
11301,G34,2018/06/25,14:24:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_142400.wav
11302,G34,2018/06/25,14:40:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_144000.wav
11303,G34,2018/06/25,14:56:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_145600.wav
11304,G34,2018/06/25,15:12:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_151200.wav
11305,G34,2018/06/25,15:28:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_152800.wav
11306,G34,2018/06/25,15:44:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_154400.wav
11307,G34,2018/06/25,16:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_160000.wav
11308,G34,2018/06/25,16:16:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_161600.wav
11309,G34,2018/06/25,16:32:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_163200.wav
11310,G34,2018/06/25,16:48:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180625_164800.wav
11311,G34,2018/06/18,17:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_170000.wav
11312,G34,2018/06/18,17:30:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_173000.wav
11313,G34,2018/06/18,17:15:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_171500.wav
11314,G34,2018/06/18,18:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_180000.wav
11315,G34,2018/06/18,17:45:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_174500.wav
11316,G34,2018/06/18,18:15:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_181500.wav
11317,G34,2018/06/18,18:30:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_183000.wav
11318,G34,2018/06/18,19:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_190000.wav
11319,G34,2018/06/18,18:45:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_184500.wav
11320,G34,2018/06/18,19:30:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_193000.wav
11321,G34,2018/06/18,19:15:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_191500.wav
11322,G34,2018/06/18,19:45:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180618_194500.wav
11323,G34,2018/06/19,5:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_050000.wav
11324,G34,2018/06/19,5:30:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_053000.wav
11325,G34,2018/06/19,5:15:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_051500.wav
11326,G34,2018/06/19,5:45:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_054500.wav
11327,G34,2018/06/19,6:00:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_060000.wav
11328,G34,2018/06/19,6:15:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_061500.wav
11329,G34,2018/06/19,6:30:00,/content/drive/MyDrive/Jaguas_2018/G34_m/G34_20180619_063000.wav
